交易日期,市场风险溢价因子(流通市值加权),市场风险溢价因子(总市值加权),市值因子(流通市值加权),市值因子(总市值加权),帐面市值比因子(流通市值加权),帐面市值比因子(总市值加权),盈利能力因子(流通市值加权),盈利能力因子(总市值加权),投资模式因子(流通市值加权),投资模式因子(总市值加权)
2022-09-15,-0.012805,-0.014138,-0.010338,-0.010621,0.015225,0.013741,0.001758,0.000399,0.008187,0.008879
2022-09-16,-0.023811,-0.023595,-0.001384,-0.000465,-0.007068,-0.006765,0.000641,0.001349,-0.002821,-0.003338
2022-09-19,-0.002752,-0.003398,-0.009877,-0.010204,0.004134,0.003674,0.00019,-0.00048,-0.004486,-0.004506
2022-09-20,0.004687,0.005431,0.013688,0.013415,-0.008299,-0.008148,0.000866,0.001305,-0.001714,-0.002308
2022-09-21,-0.001302,-0.001536,0.006592,0.005265,0.012449,0.011263,-0.006563,-0.008321,0.010892,0.011466
2022-09-22,-0.004221,-0.004138,-0.000855,-0.000285,0.00231,0.00247,0.001406,0.001474,0.002667,0.001915
2022-09-23,-0.005851,-0.006755,-0.01587,-0.015987,0.008692,0.008154,0.002919,0.002929,0.000829,0.000555
2022-09-26,-0.012455,-0.012046,-0.00915,-0.007862,-0.016905,-0.01571,0.00964,0.0108,-0.016934,-0.017393
2022-09-27,0.015083,0.015575,0.009192,0.008827,-0.009522,-0.008636,-0.00464,-0.004605,-0.00229,-0.001275
2022-09-28,-0.017826,-0.018547,-0.008512,-0.008648,0.012614,0.012107,0.001811,0.001431,0.003163,0.003779
2022-09-29,-0.001553,-0.001647,-0.006313,-0.005068,-0.008301,-0.00687,0.012077,0.01335,-0.007893,-0.008227
2022-09-30,-0.005569,-0.006549,-0.004877,-0.005852,0.012787,0.011739,-0.00059,-0.001836,0.010988,0.011625
2022-10-10,-0.01471,-0.015144,-0.000442,-0.000968,0.018179,0.017141,-0.005833,-0.006496,0.01347,0.013362
2022-10-11,0.003504,0.003662,0.004398,0.004442,-0.004579,-0.003591,0.000496,0.000842,-0.0026,-0.002608
2022-10-12,0.016508,0.017467,0.010899,0.011444,-0.006912,-0.006185,-0.001701,-0.001137,-0.00418,-0.004752
2022-10-13,-0.002948,-0.00156,0.013694,0.014243,-0.005723,-0.004025,-0.007184,-0.006247,0.000621,0.000336
2022-10-14,0.018634,0.019011,0.000412,0.000911,-0.014841,-0.014253,0.003655,0.00549,-0.006278,-0.006572
2022-10-17,0.004179,0.004621,0.014393,0.01374,-0.003677,-0.004131,-0.005929,-0.007265,0.002142,0.003175
2022-10-18,-0.000241,0.000176,0.004111,0.004285,-0.002786,-0.002358,-8.3e-05,0.000179,-0.00319,-0.003414
2022-10-19,-0.011425,-0.011164,0.006134,0.006137,0.004368,0.00382,-0.00213,-0.00195,0.003111,0.003084
2022-10-20,-0.00437,-0.004318,0.001016,0.001206,-0.0004,-0.000142,-0.003533,-0.003741,0.003978,0.004299
2022-10-21,-0.000975,-0.00087,0.001566,0.000988,0.005499,0.005258,-0.001649,-0.002435,0.002127,0.002501
2022-10-24,-0.019891,-0.019454,0.00655,0.007031,0.000982,0.001536,-9.8e-05,0.00015,0.002851,0.002254
2022-10-25,-0.0024,-0.002419,-0.00052,-0.000776,0.000842,0.001294,-0.003941,-0.00427,0.002257,0.002409
2022-10-26,0.008233,0.009471,0.01002,0.01001,-0.013989,-0.012215,-0.001995,-0.001405,-0.000125,-0.000463
2022-10-27,-0.004497,-0.00474,0.002716,0.002075,0.006321,0.006002,-0.004462,-0.005121,0.009722,0.010194
2022-10-28,-0.025684,-0.026377,-0.010405,-0.010378,0.006701,0.005896,0.004196,0.003064,0.002787,0.003582
2022-10-31,-0.005883,-0.004829,0.020031,0.020295,-0.01277,-0.011078,-0.004085,-0.004867,-0.001523,-0.000888
2022-11-01,0.027651,0.02801,-0.004177,-0.003509,-0.016588,-0.01546,0.003467,0.003173,-0.011338,-0.011132
2022-11-02,0.010538,0.011089,-0.000107,0.00056,-0.00634,-0.005615,-0.000489,0.000587,-0.001608,-0.002046
2022-11-03,-0.003439,-0.002853,0.006397,0.006998,-0.001542,-0.001043,-0.000119,0.000756,-0.002363,-0.002475
2022-11-04,0.025738,0.025455,-0.012007,-0.011619,-0.008814,-0.008418,0.00489,0.005936,-0.010067,-0.010051
2022-11-07,0.003647,0.003706,0.005717,0.004976,0.002796,0.00203,-0.00196,-0.002369,0.005668,0.005925
2022-11-08,-0.003731,-0.003784,0.00537,0.004735,0.003023,0.002746,-0.001679,-0.002115,0.005913,0.005891
2022-11-09,-0.00481,-0.004627,0.007696,0.007725,0.004541,0.004685,-0.004805,-0.004404,0.007033,0.006678
2022-11-10,-0.004966,-0.005515,0.004192,0.003132,0.006998,0.006055,-0.005869,-0.0073,0.007837,0.008621
2022-11-11,0.017292,0.0164,-0.01628,-0.016882,0.004097,0.002585,0.008711,0.008347,-0.006595,-0.006441
2022-11-14,-0.001655,-0.002021,0.002609,0.002638,0.005965,0.005301,0.003984,0.003165,0.002574,0.003212
2022-11-15,0.015962,0.016318,0.000868,0.001883,-0.011551,-0.010738,0.005002,0.005576,-0.008478,-0.009092
2022-11-16,-0.005082,-0.005259,0.005055,0.004439,0.000824,0.000856,-0.0073,-0.008402,0.006171,0.007037
2022-11-17,-0.001887,-0.001527,0.008063,0.007554,0.000471,1e-05,-0.005455,-0.005771,0.005182,0.005331
2022-11-18,-0.004459,-0.004709,-0.002624,-0.002443,-0.000903,-0.000347,0.002713,0.003358,-9e-06,9.2e-05
2022-11-21,-0.003547,-0.0031,0.007398,0.008288,-0.000965,-0.000321,0.002172,0.003102,-0.001732,-0.002887
2022-11-22,-0.000352,-0.001352,-0.011159,-0.011647,0.017046,0.016519,-0.00234,-0.003216,0.005783,0.006142
2022-11-23,0.00063,0.000285,-0.008324,-0.008561,0.007554,0.006677,0.001632,0.002213,0.000373,0.000633
2022-11-24,-0.001513,-0.00122,0.006429,0.007084,0.002319,0.001741,0.00173,0.00273,-0.000859,-0.001331
2022-11-25,0.003486,0.002534,-0.012109,-0.013332,0.019864,0.017859,-0.004654,-0.005711,0.011294,0.011384
2022-11-28,-0.007038,-0.006728,0.003053,0.00285,-0.000402,-0.000765,-0.007841,-0.00799,0.003018,0.003093
2022-11-29,0.02336,0.022601,-0.00348,-0.0036,0.004393,0.003374,0.003479,0.002382,-0.003336,-0.003103
2022-11-30,0.002308,0.00211,-0.003079,-0.003482,-0.002108,-0.002426,-0.005788,-0.005888,0.002171,0.001916
2022-12-01,0.006089,0.006438,0.000603,0.001271,-0.014168,-0.012835,0.007075,0.00784,-0.009704,-0.00928
2022-12-02,-0.003101,-0.002596,0.01243,0.012512,-0.003064,-0.002383,-0.003375,-0.003737,0.003224,0.003029
2022-12-05,0.017942,0.017099,-0.009319,-0.009826,0.012327,0.01258,-0.003248,-0.003979,0.005091,0.005896
2022-12-06,0.000896,0.000693,-0.008512,-0.008125,-0.008922,-0.00815,0.004578,0.004761,-0.008216,-0.007347
2022-12-07,-0.00355,-0.003188,0.004737,0.004791,-0.007693,-0.007298,-0.004995,-0.003991,-0.00232,-0.002171
2022-12-08,-0.001612,-0.001635,-0.000871,-0.000832,0.004592,0.003698,0.001985,0.002632,-0.002745,-0.003237
2022-12-09,0.004268,0.004067,-0.008015,-0.00737,-0.003589,-0.002931,0.010241,0.011417,-0.005203,-0.005799
2022-12-12,-0.009097,-0.008821,0.006703,0.00736,-0.010118,-0.008841,-0.002655,-0.002894,-0.000475,7.4e-05
2022-12-13,-0.000986,-0.001343,-0.000586,-0.001644,0.012208,0.011104,-0.00977,-0.010734,0.007311,0.007714
2022-12-14,-4.3e-05,-0.000252,-0.003744,-0.003336,-0.004475,-0.003798,0.001421,0.001225,-0.004016,-0.003164
2022-12-15,-0.001403,-0.001186,0.005279,0.005252,-0.009762,-0.010093,0.003902,0.00322,-0.006252,-0.006313
2022-12-16,-0.00116,-0.00198,-0.010568,-0.010744,0.011944,0.010844,-0.002317,-0.00258,0.004537,0.004778
2022-12-19,-0.018564,-0.018743,-0.004566,-0.004405,-0.003638,-0.004189,0.003999,0.003802,-0.004561,-0.004741
2022-12-20,-0.011681,-0.011313,0.00941,0.009205,0.00294,0.002929,-0.002008,-0.001931,0.003932,0.003541
2022-12-21,-0.001626,-0.002022,-0.005579,-0.005484,0.003236,0.003486,-0.001111,-0.00124,-0.001206,-0.000829
2022-12-22,-0.004087,-0.00455,-0.010731,-0.011049,-0.001288,-0.001903,0.000973,0.000978,-0.001489,-0.000894
2022-12-23,-0.002363,-0.002518,0.000963,0.000411,-0.001015,-0.001272,-0.001078,-0.002063,0.004258,0.004715
2022-12-26,0.00712,0.007912,0.008703,0.009315,-0.012217,-0.01166,-0.00185,-0.000641,-0.005582,-0.006268
2022-12-27,0.009853,0.010086,-0.006357,-0.006117,0.003481,0.0033,0.004179,0.00525,-0.006086,-0.006045
2022-12-28,-0.004668,-0.004982,-0.007357,-0.007187,0.007341,0.006502,0.002321,0.002878,0.002446,0.00243
2022-12-29,-0.005311,-0.005152,-2e-05,-6.9e-05,-0.00618,-0.005601,0.000587,0.001093,-0.004802,-0.004602
2022-12-30,0.00473,0.004722,0.005325,0.004406,0.004398,0.003685,-0.006629,-0.006802,0.004395,0.004678
2023-01-03,0.01018,0.010874,0.014495,0.014839,-0.003608,-0.003096,-0.002624,-0.001615,0.003513,0.003017
2023-01-04,0.002749,0.002565,0.00661,0.006093,0.008603,0.007416,-0.001783,-0.00276,0.00338,0.003806
2023-01-05,0.01165,0.011702,-0.009672,-0.008509,-0.014371,-0.013419,0.009853,0.010724,-0.015031,-0.015712
2023-01-06,0.000249,0.000598,-0.004562,-0.003802,-0.003256,-0.00214,0.011559,0.012432,-0.008932,-0.01015
2023-01-09,0.005906,0.006077,-2.1e-05,-6e-06,-0.004457,-0.003275,0.002273,0.001978,-0.003557,-0.002944
2023-01-10,-0.001086,-0.000749,-0.002409,-0.002011,-0.00852,-0.008075,0.003714,0.004523,-0.006723,-0.006826
2023-01-11,-0.00184,-0.002399,-0.006274,-0.006211,0.008798,0.007798,0.004478,0.003793,0.001668,0.001118
2023-01-12,0.001202,0.00117,-0.001018,-0.001086,-0.004031,-0.003322,0.001979,0.00138,-0.001217,-0.000886
2023-01-13,0.009925,0.009684,-0.007676,-0.007982,0.00082,0.000819,0.001098,0.000754,-0.001771,-0.001493
2023-01-16,0.009484,0.009557,-0.00085,-0.00083,-0.007601,-0.007287,0.005156,0.004766,-0.006504,-0.005942
2023-01-17,-0.001999,-0.001838,-0.001669,-0.001759,-0.000462,-0.001105,0.003638,0.003686,-0.004309,-0.004402
2023-01-18,0.001075,0.001108,0.00436,0.003718,0.002219,0.001988,-0.002568,-0.003611,0.004533,0.004805
2023-01-19,0.004651,0.004679,-0.001364,-0.001202,-0.001975,-0.001917,0.000165,0.000439,-0.002499,-0.002248
2023-01-20,0.008235,0.008161,0.000763,-2.6e-05,8.8e-05,3e-05,-0.002945,-0.003707,0.006752,0.006806
2023-01-30,0.003993,0.004468,0.013689,0.013661,-0.009651,-0.009257,0.001248,0.000936,-0.001476,-0.001828
2023-01-31,-0.00367,-0.003289,0.007978,0.007488,0.006058,0.005277,-0.004143,-0.004189,0.003829,0.002965
2023-02-01,0.010516,0.011048,0.007057,0.006944,-0.005963,-0.005649,-0.000217,-0.000888,-0.000907,-0.001553
2023-02-02,-0.001037,-0.000719,0.003166,0.00355,-0.001933,-0.000944,-0.001205,-0.000869,-0.001352,-0.000949
2023-02-03,-0.006245,-0.005967,0.007442,0.007413,-0.001832,-0.001742,-0.00276,-0.003495,0.003199,0.003314
2023-02-06,-0.007884,-0.007702,0.008911,0.008455,0.003487,0.003096,-0.003735,-0.00479,0.003753,0.003787
2023-02-07,0.002933,0.003039,0.004581,0.004689,0.001791,0.001778,-0.000362,-0.000861,0.00421,0.003996
2023-02-08,-0.004772,-0.004737,0.001283,0.001258,-0.000706,-0.000731,-0.000452,-0.00047,0.000298,0.000152
2023-02-09,0.012038,0.01277,-0.000826,-0.000352,-0.006209,-0.005923,0.004388,0.004387,-0.005043,-0.005147
2023-02-10,-0.003214,-0.003336,0.00297,0.002227,0.005739,0.00509,-0.004886,-0.005799,0.003647,0.004359
2023-02-13,0.008379,0.00877,0.002249,0.002491,-0.006448,-0.005644,0.004343,0.004849,-0.004074,-0.003722
2023-02-14,0.001414,0.001412,-0.000924,-0.000839,0.003208,0.003311,0.003588,0.003428,-0.00045,-0.000302
2023-02-15,-0.003002,-0.002873,0.00716,0.006875,-0.004146,-0.003922,-0.001372,-0.002335,0.002975,0.003412
2023-02-16,-0.010317,-0.010924,-0.013543,-0.013837,0.004781,0.004874,-0.00079,-0.000945,0.002782,0.003043
2023-02-17,-0.00871,-0.008881,0.005123,0.005303,0.01059,0.010579,-0.002218,-0.002177,0.005113,0.005154
2023-02-20,0.020584,0.020551,-0.008482,-0.008646,0.004159,0.00486,0.008964,0.008047,-0.003246,-0.003234
2023-02-21,0.003845,0.003711,-0.000227,-0.000532,0.002486,0.002159,4.6e-05,-5.2e-05,0.002683,0.002272
2023-02-22,-0.004789,-0.004569,0.006381,0.006717,0.001299,0.00155,-0.002043,-0.002191,0.002002,0.001815
2023-02-23,-0.001568,-0.001711,-0.000841,-0.000213,0.001518,0.001368,0.002644,0.002488,-0.002359,-0.002791
2023-02-24,-0.006618,-0.006473,0.004795,0.004438,0.001779,0.001685,-0.003938,-0.004147,0.002645,0.00316
2023-02-27,-0.003959,-0.004282,-0.005378,-0.005043,0.000867,0.00129,0.002392,0.002492,-0.00112,-0.001032
2023-02-28,0.007411,0.007716,0.003855,0.003198,0.001587,0.001592,-0.004102,-0.004362,0.003439,0.003574
2023-03-01,0.011294,0.011241,-0.001084,-0.001763,-0.001663,-0.000855,0.000504,-0.001093,0.001788,0.002572
2023-03-02,-0.000907,-0.001399,-0.00223,-0.002702,0.008925,0.00766,-0.002747,-0.003579,0.005092,0.005225
2023-03-03,0.004625,0.004401,-0.005712,-0.006224,0.007633,0.00696,-0.004307,-0.005175,0.004019,0.004161
2023-03-06,-0.001988,-0.001817,0.001822,0.002115,-0.005909,-0.005983,-0.003244,-0.002499,-0.001842,-0.001763
2023-03-07,-0.012868,-0.013443,-0.008296,-0.008246,0.011348,0.010819,0.001044,0.000843,0.005507,0.005007
2023-03-08,0.000199,0.000808,0.01112,0.010836,-0.001784,-0.00173,-0.005079,-0.005745,0.003752,0.00396
2023-03-09,-0.001955,-0.001516,0.004931,0.00537,-0.000576,5.9e-05,0.002135,0.001871,-0.000876,-0.000668
2023-03-10,-0.014539,-0.014227,0.000343,0.000423,-0.004182,-0.003775,0.000275,6.8e-05,-0.000976,-0.00076
2023-03-13,0.012397,0.011863,-0.0086,-0.008478,0.003389,0.004231,0.001425,1.7e-05,0.002856,0.003435
2023-03-14,-0.008733,-0.008804,-0.007636,-0.007132,-0.001075,-0.000803,-0.002378,-0.002254,-0.002455,-0.002731
2023-03-15,0.005406,0.005241,0.005724,0.004862,0.013423,0.012366,-0.002329,-0.002904,0.005286,0.005213
2023-03-16,-0.011515,-0.011917,-0.00428,-0.004039,0.005784,0.005844,0.000706,0.000311,0.001227,0.00182
2023-03-17,0.006851,0.006913,0.00166,0.001107,0.005692,0.004949,-0.002295,-0.003639,0.008401,0.008208
2023-03-20,-0.006735,-0.007037,0.002035,0.002073,-0.002175,-0.00246,0.004185,0.003922,-0.005103,-0.004913
2023-03-21,0.008314,0.008756,0.007743,0.007695,-0.014759,-0.01339,-0.000717,-0.000731,-0.006287,-0.006101
2023-03-22,0.004767,0.004635,0.0036,0.003073,0.001633,0.001082,0.00177,0.000153,0.000612,0.001354
2023-03-23,0.006446,0.006208,-0.00718,-0.007402,-0.002197,-0.002219,0.003558,0.002808,-0.001784,-0.001181
2023-03-24,-0.004452,-0.004188,0.006408,0.006364,-0.007801,-0.007738,0.001602,0.001733,-0.003903,-0.003301
2023-03-27,-0.003668,-0.00347,0.002607,0.003226,-0.00799,-0.007445,0.000573,0.001124,-0.003026,-0.003415
2023-03-28,-0.002008,-0.00246,-0.007312,-0.00695,0.007172,0.007316,-0.000163,-0.000194,0.003514,0.004047
2023-03-29,-0.001708,-0.001657,-0.004095,-0.003597,-0.00705,-0.006682,0.001808,0.002167,-0.005435,-0.005352
2023-03-30,0.00463,0.004409,-0.014744,-0.013611,0.001342,0.001476,0.005766,0.006424,-0.001049,-0.001827
2023-03-31,0.00506,0.005204,0.00824,0.007268,-0.002306,-0.002852,-0.004179,-0.004795,0.0028,0.003241
2023-04-03,0.008157,0.00842,0.002422,0.002079,-0.002486,-0.003123,-0.002547,-0.003311,0.002156,0.002415
2023-04-04,0.00375,0.003042,-0.015228,-0.014885,0.0089,0.008946,-0.001622,-0.00251,0.005257,0.005494
2023-04-06,-0.001394,-0.001444,-0.003427,-0.00224,-0.00488,-0.00439,0.00241,0.003335,-0.005659,-0.005679
2023-04-07,0.004863,0.005286,0.00537,0.005281,-0.002352,-0.002232,-0.001242,-0.000752,-0.000573,-0.000354
2023-04-10,-0.003669,-0.002538,-0.013358,-0.012238,0.005419,0.005878,0.002609,0.003839,-0.001545,-0.002436
2023-04-11,-0.000186,-0.000461,0.003106,0.002321,0.004143,0.002961,0.000108,-0.000651,0.004362,0.004489
2023-04-12,0.004573,0.004727,0.008605,0.008142,0.008841,0.008443,-0.002344,-0.003392,0.009803,0.009626
2023-04-13,-0.003975,-0.004335,0.000765,0.000568,0.006157,0.006237,-0.003434,-0.003792,0.003201,0.003824
2023-04-14,0.004719,0.004807,-0.003223,-0.002808,-0.000677,-0.000404,0.002313,0.00298,-0.001858,-0.002584
2023-04-17,0.012734,0.011881,-0.013682,-0.01348,0.011275,0.010887,0.004779,0.004371,0.000975,0.000916
2023-04-18,0.002383,0.002058,-0.006137,-0.005887,0.002073,0.00204,0.007325,0.00751,-0.002307,-0.002106
2023-04-19,-0.007423,-0.007236,0.005724,0.005493,0.000629,0.000524,-0.002802,-0.003801,0.001274,0.001709
2023-04-20,-0.001941,-0.002274,-0.000838,-0.001093,0.008022,0.006675,-0.000176,-0.00218,0.005396,0.006014
2023-04-21,-0.019617,-0.020118,-0.009229,-0.008757,0.005371,0.005775,0.000883,0.001136,0.000591,0.000815
2023-04-24,-0.00671,-0.006614,0.007707,0.007249,0.005895,0.005457,-0.003329,-0.004663,0.005276,0.005526
2023-04-25,-0.00524,-0.006334,-0.015372,-0.015358,0.015142,0.014153,0.002326,0.001134,0.006117,0.006499
2023-04-26,-0.000437,0.000237,0.007826,0.008198,-0.00669,-0.006563,-0.001422,-0.00043,-0.006181,-0.006909
2023-04-27,0.005557,0.005238,-0.007524,-0.007546,0.005852,0.005751,0.000302,0.000542,-0.002434,-0.002433
2023-04-28,0.012916,0.012798,0.012542,0.01108,0.003573,0.002075,-0.005059,-0.008601,0.010187,0.01137
2023-05-04,0.008527,0.007674,0.005032,0.003487,0.020447,0.018614,-0.007774,-0.009902,0.013904,0.0149
2023-05-05,-0.004522,-0.00494,-0.002082,-0.003193,0.011026,0.009516,-0.001276,-0.002622,0.001476,0.002486
2023-05-08,0.01782,0.016889,-0.009505,-0.009063,0.019459,0.018672,0.003246,0.002685,0.006246,0.0058
2023-05-09,-0.010914,-0.011092,-0.007369,-0.007004,0.003996,0.003885,0.000775,0.001122,-0.005333,-0.005185
2023-05-10,-0.009181,-0.008172,0.011067,0.011656,-0.018184,-0.016608,0.001792,0.003063,-0.007392,-0.007555
2023-05-11,-0.002737,-0.002332,0.010218,0.00932,-0.003897,-0.004624,-0.003768,-0.004424,0.000303,0.000938
2023-05-12,-0.012033,-0.01181,0.002587,0.002973,0.004026,0.004583,-0.001617,-0.00111,0.001856,0.002273
2023-05-15,0.012043,0.011937,-0.005243,-0.004749,-0.006364,-0.006035,0.006498,0.006728,-0.011376,-0.011607
2023-05-16,-0.007465,-0.007281,-0.002561,-0.001719,-0.000407,-6e-05,0.005517,0.006358,-0.005211,-0.00533
2023-05-17,-0.0021,-0.001677,0.014164,0.013913,-0.004892,-0.005198,-0.0023,-0.003306,0.000176,0.000486
2023-05-18,0.004026,0.003818,0.005805,0.006006,0.003052,0.003539,-0.000219,-0.001311,0.005461,0.00567
2023-05-19,-0.003167,-0.00286,0.002089,0.003021,-0.012625,-0.011328,0.004182,0.005324,-0.007547,-0.007767
2023-05-22,0.004329,0.004558,-0.000877,0.000272,-0.003186,-0.000962,0.003928,0.005215,-0.006349,-0.006382
2023-05-23,-0.015044,-0.014592,0.004942,0.005025,-0.004566,-0.004189,0.002536,0.003059,-0.000773,-0.000838
2023-05-24,-0.0121,-0.01117,0.011876,0.012032,-0.009897,-0.008646,0.001174,0.000869,-0.004445,-0.004782
2023-05-25,-0.001958,-0.001695,0.002136,0.002019,0.001798,0.001807,-0.00055,-0.000936,-0.001836,-0.001614
2023-05-26,0.003989,0.003645,0.003617,0.003554,0.003875,0.004002,-0.003461,-0.003943,0.003985,0.004576
2023-05-29,0.001374,0.00104,-0.006155,-0.005261,0.010087,0.010873,-0.001398,-0.001507,0.008212,0.008211
2023-05-30,0.002288,0.00252,0.005421,0.004822,0.000505,-1.3e-05,-9.9e-05,-0.001732,0.001564,0.001771
2023-05-31,-0.006726,-0.006293,0.005356,0.004512,-0.000911,-0.001563,-0.008043,-0.008916,0.004163,0.004669
2023-06-01,0.00252,0.002547,0.002646,0.002746,-0.004447,-0.003605,0.002517,0.002686,-0.001189,-0.00132
2023-06-02,0.00981,0.009584,-0.004469,-0.00437,-0.002968,-0.003487,0.007459,0.007788,-0.004922,-0.005282
2023-06-05,0.000511,0.000505,0.007963,0.007613,0.007493,0.007019,-0.006043,-0.00662,0.008856,0.008973
2023-06-06,-0.010905,-0.011544,-0.007846,-0.007832,0.006579,0.006411,0.004351,0.004082,-0.000191,-0.000133
2023-06-07,0.000133,0.00015,0.008891,0.008048,0.007141,0.006509,-0.008307,-0.009807,0.008317,0.008896
2023-06-08,0.005217,0.004546,-0.010452,-0.010764,0.01093,0.009754,0.001733,0.001114,0.002141,0.002279
2023-06-09,0.005564,0.00619,-0.000335,-0.000242,-0.005547,-0.004234,-0.002503,-0.000697,0.002242,0.002375
2023-06-12,0.000858,0.001033,0.006222,0.006758,-0.013502,-0.012,0.004205,0.004285,-0.00857,-0.008756
2023-06-13,0.002097,0.002174,0.002048,0.001877,-0.005842,-0.005468,0.00024,0.000226,-0.003494,-0.0031
2023-06-14,-0.000405,-0.00047,0.002154,0.001952,-0.006542,-0.006541,0.001625,0.000992,0.000362,0.000255
2023-06-15,0.009579,0.009324,-0.010843,-0.009834,-0.011344,-0.0111,0.010136,0.011342,-0.01463,-0.01537
2023-06-16,0.006422,0.006456,0.000802,4.7e-05,-0.007903,-0.00844,0.001947,0.000343,-0.001686,-0.001056
2023-06-19,-0.005089,-0.004433,0.004344,0.004695,-0.005804,-0.004904,-0.003376,-0.003161,2.9e-05,-0.000638
2023-06-20,-0.004163,-0.004059,-0.001095,-0.00041,-0.006355,-0.005232,0.003946,0.004358,-0.00553,-0.00544
2023-06-21,-0.013049,-0.013661,-0.000309,-0.000334,0.010174,0.009986,-0.000537,-0.000353,0.00627,0.006167
2023-06-26,-0.015188,-0.015201,-0.006547,-0.006653,0.002101,0.002059,-0.00384,-0.00239,0.000529,-0.000316
2023-06-27,0.013611,0.013449,0.009676,0.008935,0.008246,0.006761,-0.003215,-0.00427,0.006543,0.006736
2023-06-28,-0.00044,-0.000817,-0.003657,-0.003747,0.005798,0.00517,-0.000411,-0.000524,0.001016,0.001076
2023-06-29,-0.000682,-0.000237,0.014833,0.014872,-0.004047,-0.003928,0.001032,0.000684,-0.001152,-0.000896
2023-06-30,0.007807,0.008124,0.00406,0.004312,-0.001363,-0.001643,0.001801,0.00284,-0.003697,-0.003673
2023-07-03,0.012007,0.011424,-0.007992,-0.00805,0.001823,0.000727,-0.006049,-0.005247,0.001135,0.001332
2023-07-04,0.000846,0.00127,0.006529,0.006883,-0.006633,-0.005992,0.005275,0.005176,-0.000658,-0.000772
2023-07-05,-0.006327,-0.006421,0.000488,0.000168,0.004359,0.004068,5.4e-05,-0.000524,-0.000588,-0.000417
2023-07-06,-0.004671,-0.004547,0.004698,0.004271,0.002477,0.002478,-0.002418,-0.002637,0.005943,0.006153
2023-07-07,-0.003458,-0.00362,-0.001527,-0.001821,0.008807,0.008308,-0.003553,-0.003722,0.002276,0.001826
2023-07-10,0.002405,0.00239,-0.002066,-0.002364,-0.003939,-0.004253,0.001145,0.000907,-0.001671,-0.001574
2023-07-11,0.006172,0.006266,0.002402,0.002641,-0.002053,-0.001529,0.0007,0.001095,-0.003932,-0.003442
2023-07-12,-0.007592,-0.007575,-0.002747,-0.002438,0.001125,0.001452,-0.000452,-0.000327,-0.006868,-0.006981
2023-07-13,0.014994,0.014679,-0.006634,-0.005741,0.001284,0.00233,0.002118,0.001945,-0.002488,-0.001905
2023-07-14,0.00141,0.001308,-0.002068,-0.0022,0.002227,0.00265,-0.001751,-0.002413,0.005829,0.006151
2023-07-17,-0.005352,-0.005331,0.004022,0.00323,0.001472,0.001294,-0.001786,-0.001784,0.003289,0.003644
2023-07-18,-0.00232,-0.002387,0.004072,0.003285,-0.000346,-0.000804,0.000156,-0.001131,0.000216,0.000617
2023-07-19,0.000193,0.000128,-0.001431,-0.001422,0.006637,0.006563,-0.002963,-0.003401,0.005384,0.005451
2023-07-20,-0.008543,-0.008697,-0.000695,-0.00146,-0.001647,-0.002444,-0.00349,-0.003353,0.000321,0.000106
2023-07-21,-0.000266,-0.000514,-0.002704,-0.003755,-0.002228,-0.003506,-0.00156,-0.001947,0.004192,0.004194
2023-07-24,-0.001822,-0.001927,0.001169,0.000869,0.003964,0.003298,-0.001029,-0.001769,0.0045,0.004573
2023-07-25,0.022216,0.021873,-0.006935,-0.006519,-6.1e-05,-0.000136,-0.001628,-0.003077,-0.001339,-0.001052
2023-07-26,-0.003676,-0.003746,-0.000627,-0.001077,0.001908,0.00125,-0.002675,-0.003066,0.00116,0.001176
2023-07-27,-0.001454,-0.001953,-0.004819,-0.004672,0.003298,0.002495,-0.005224,-0.004291,-0.002112,-0.003092
2023-07-28,0.017726,0.017234,-0.011896,-0.011934,0.003404,0.003411,-0.008107,-0.009466,0.000467,0.000528
2023-07-31,0.005628,0.005678,0.004769,0.003472,-0.001361,-0.002942,-0.004861,-0.005498,0.005943,0.006459
2023-08-01,-0.000904,-0.001014,-0.003476,-0.003588,0.003688,0.004532,-0.000595,0.000256,0.002277,0.001961
2023-08-02,-0.008002,-0.007554,0.007718,0.007292,-0.005938,-0.006144,0.002623,0.00206,0.00335,0.003515
2023-08-03,0.005145,0.004882,-0.007667,-0.00749,0.000799,0.000694,-0.005955,-0.007405,-0.001977,-0.001862
2023-08-04,0.00408,0.004135,-0.004598,-0.003928,-0.002919,-0.002268,0.002283,0.001036,-0.000249,-0.000221
2023-08-07,-0.006153,-0.006038,0.000515,0.001486,-0.00332,-0.001497,-0.001115,-0.001965,0.00287,0.003211
2023-08-08,-0.00256,-0.002613,0.002222,0.002085,-0.001707,-0.001302,-0.000304,0.001175,-0.000575,-0.000902
2023-08-09,-0.003793,0.004216,-0.003273,-0.002646,-2.4e-05,0.000291,-0.000598,-0.000113,-0.003287,-0.003965
2023-08-10,0.002788,0.00297,-4.6e-05,-4.3e-05,0.001831,0.002039,-0.001044,-0.002178,0.001823,0.002077
2023-08-11,-0.0192,-0.019075,0.003627,0.003418,0.001229,0.000735,0.001752,0.002872,0.000752,0.000341
2023-08-14,-0.00262,-0.002405,0.007776,0.008073,0.001072,0.001338,0.000223,0.0005,0.008454,0.008497
2023-08-15,-0.000892,8.1e-05,-0.004769,-0.004052,0.010329,0.010544,-0.006868,-0.006947,-0.00202,-0.001774
